PlantID	Rank	PlantNum	Treatment	SampleID	Truss	DevStage	FruitAge	HarvestDate	HarvestHour	FruitPosition	FruitDiameter	FruitHeight	FruitFW	DW	AliquotID	PGM	F16BP_Cyt	PyrK	CitS	PPI	AcoS	PFK	FruS	F16BP_Stroma	GluS	ISODH_NAD	EnoS	ISODH_NADP	PEPC	FBPA	SucCoALig	MALDH	AlaS	FumS	AspS	GLUDH_NADP	GAPDH_NAD	GAPDH_NADP	GLUDH_NAD	TPI	PhoS	NI	AciS	G6PDH	UGPS	SucS	MAL_NAD	ShiS	MAL_NADP	PGI_tot	SolStarchS	AGPS	SucPhosphateS	PoolID	glucose	saccharose	fructose	galactose	mannose	rhamnose	acetate	chlorogenate	citrate	fumarate	galacturonate	malate	quinate	alanine	asparagine	aspartate	GABA	glutamine	glutamate	isoleucine	phenylalanine	tryptophane	tyrosine	valine	pyroglutamate	trigonelline	choline	inositol
H28	H	373	Control	129	T5	FF.03	27DPA	40395	0.584027778	2	40.13	35.12	29.51		425	1816.22	13.86	193	41.84	638.44	111.86	76.97	123.38	130.72	80.52	106.88	419.51	45.86	793.03	3667.41	343.5	29259.77	1242.35	244.78	3297.09	3.93	2295.7	1500.25	22.34	78997.55	8070.75	253.59	219.3318237	122.4	3480.98	553.73	1338.37	135.9	165.75	610.13	36.8	432.22	43.32	F10	623.2729217	27.38271169	790.6343093	0	3.823004386	5.207797501	4.405669886	1.467187664	91.64930459	0.149003226	0	110.3635194	0.306383904	2.571257504	5.960526325	8.555065002	13.72831789	22.13374036	17.65976404	3.390411615	4.751712323	0	1.794455731	2.053532256	9.744631295	0.915323865	6.089752857	68.29279054
H28	H	373	Control	391	T7	FF.04	40DPA	40428	0.697916667	3	56.56	46.25	83.29		1095	1458.87	13.08	153.04	35.03	595.12	130.45	47.69	72.07	62.69	65.45	88.62	282.24	65.87	455.43	1548.83	66.17	11613.95	708.69	NA	3504.26	4.7	3206.12	674.58	30.77	37361.03	4976.08	38.52	530.5184059	85.5	2984.32	NA	777.57	103.28	124.64	446.19	58.52	367.42	NA	F16	867.3460373	23.90167699	1001.43311	0	4.071764786	5.946608403	3.680658635	2.6234223	102.0399554	0.147702752	0	170.4764025	0.379174762	1.981447932	5.801458538	8.960128204	15.38889054	23.1499282	19.97270419	3.58076427	4.772810669	0.284334088	1.508732027	2.313254909	21.36758088	1.131297397	5.056617546	74.58677626
H29	H	374	Control	1	T5	FF.01	08DPA	40379	0.5	5			1.24		1	NA	8.97	1599.53	64.53	2767.89	1172.28	192.05	876.13	523.57	722.19	508.99	NA	NA	936.41	8687.87	674.48	68539.63	2118.3	1753.96	16827.27	10.97	7138.83	1289.12	257.01	265183.98	16938.94	66.74	-977.3685319	348.11	3739.69	285.52	1394.01	559.03	209.46	1326.17	223.15	1224.68	69.81	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
H30	H	375	Control	125	T6	FF.03	22DPA	40395	0.545833333	2	37.52	32.36	24.43		417	2385.65	16	325.25	44.11	1077.47	237.36	111.02	192.17	167.17	95.63	181.6	438.05	33.71	1131.88	4473.42	540.57	35702.41	542.84	NA	8269.95	7.87	3917.29	1193.98	31.06	120692.83	9947.36	106.76	351.8237742	173.71	3422.25	273.69	NA	170.08	326.64	879.42	116.08	583.51	39.24	F9	725.0013475	33.0778677	871.7036417	0	3.232350169	5.516332925	3.495464043	1.948569182	79.30958388	0.129082643	0	115.5830648	0.544661314	2.230387039	3.683853624	6.736783375	14.60646855	17.09577071	16.99922813	2.778422121	4.454866926	0	1.198732384	1.891115244	8.426479732	1.059081571	5.645443527	67.54165705
H30	H	375	Control	168	T5	FR.01	42DPA	40410	0.5	2	52.46	49.34	74.08	6.54	501	1469.81	5.1	357.5	31.07	598.82	125.93	61.23	31.26	71.21	29.4	112.31	249.17	62.35	377.4	2170.39	243.99	10645.26	1481.8	142.23	2958.84	3.23	1982.19	644.56	64.78	25566.08	3392.72	9.09	294.6173808	107.69	3165.15	NA	555.66	83.99	222.46	313.87	17.2	317.97	NA	F17	723.1068785	27.73666946	970.4150597	0	3.654343367	5.728018045	4.849332284	1.99337061	131.8046431	0.119820786	0	165.5478536	0.212240985	2.662655889	11.54329529	14.36960392	19.03930683	38.1485863	21.37250541	4.099573518	6.574502311	0.291991692	2.646476483	2.315179846	30.31021155	1.202273885	6.81203826	81.70391383
H31	H	376	Control	172	T6	FF.04	34DPA	40410	0.53125	2	51.35	47.12	66.63		509	1494.47	5.59	164.21	31.14	530.98	114.64	67.17	88.51	118.26	214.04	80.17	262.25	20.59	272.7	2251.26	104.23	8359.68	NA	152.37	1228.15	NA	1231.5	514.52	15.89	45451.3	4727.21	154.95	1339.430269	106.76	2945.54	466.54	113.33	35.04	350.14	966.12	58.25	215.87	57.02	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
H33	H	378	Control	174	T6	FF.04	34DPA	40410	0.53125	3	54.24	49.08	81.6	5.57	513	1627.56	14.79	279.02	36.98	533.04	104.64	73.28	110.06	109.58	38.27	127.99	286.93	44.24	613.31	2214.64	212.13	20081.4	944.85	182.24	377.99	4.51	2794.28	1358.39	50.07	67697.9	6287.98	140.36	431.4944168	144.13	3263.71	278.18	994.96	102.23	168.37	671.66	NA	443.63	46.08	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
H33	H	378	Control	353	T5	FR.04	55DPA	40423	0.520833333	5	56.77	59.27	93.14		1019	779.85	17.04	373.57	NA	395.51	153.66	66.41	58.38	37.27	6.47	314.05	285.18	36.58	144.84	3581.51	468.57	10669.25	1175.41	NA	NA	NA	1979.88	453.23	49.99	24052.32	2274.25	217.41	459.271592	166.96	3523.88	465.36	26.15	156.17	64.52	431.83	58.1	297.24	188.56	F23	801.7624659	27.50853514	1103.460076	4.104895086	3.988415249	6.108213941	3.688219949	0.932324609	178.0210612	0.085297783	2.175341435	129.6060145	0.37353848	2.329489076	13.88117049	29.2467653	17.83951068	114.4036222	78.5800054	1.936887845	5.829685507	0.583694715	1.351374766	0.865623726	21.56744534	0.938771535	7.583733349	70.65887085
H33	H	378	Control	427	T7	FR.04	55DPA	40435	0.555555556	2	62.32	53.5	114.72		1167	447.98	7.69	305.69	20.14	292.85	118.79	41.16	46.1	42.95	63.92	292.48	162.42	7.01	112.15	1734.28	451.48	5772.23	2223.39	160.57	NA	5.41	1149.01	6179.39	35.83	2945.6	2850.06	319.44	2992.976506	147.64	2262.37	NA	96.37	64.48	35.79	322.43	44.67	146.17	117.04	F25	1128.526505	29.07120456	1339.54916	5.643624441	4.310610329	6.753455628	2.538110617	1.11727033	172.6236232	0.053197416	3.60073005	81.14138399	0.453189791	3.586776629	11.41825689	28.89470132	16.80128897	88.13834725	71.36642404	1.569261494	4.694507376	0.440031089	0.793102467	0.725328709	16.49094994	0.753983055	7.144040666	47.4061183
H34	H	379	Control	1	T5	FF.01	08DPA	40379	0.5	4			0.86		1	NA	8.97	1599.53	64.53	2767.89	1172.28	192.05	876.13	523.57	722.19	508.99	NA	NA	936.41	8687.87	674.48	68539.63	2118.3	1753.96	16827.27	10.97	7138.83	1289.12	257.01	265183.98	16938.94	66.74	-977.3685319	348.11	3739.69	285.52	1394.01	559.03	209.46	1326.17	223.15	1224.68	69.81	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
H34	H	379	Control	170	T6	FF.04	34DPA	40410	0.53125	2	55.29	51.6	81.9		505	1550.44	14.63	122.85	10.39	629.36	71.92	69.62	113.01	98.33	200.6	118.14	280.72	14.42	318.43	1941.98	254.6	16774.52	243.76	377.37	1913.61	5.58	1001.9	1046.63	60.26	49868.04	3297.9	149.64	692.1281808	110.66	3077.87	453.79	783.75	17.96	123.67	776.23	31.26	257.81	54.16	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
H34	H	379	Control	369	T6	FR.02	47DPA	40423	0.5	4	56.93	51.11	91.62	6.36	1051	1676.43	11.47	187.12	19.03	619.01	148	77.58	76.36	85.09	40.72	217.05	230.25	52.77	215.85	1868.45	120.23	6781.37	1412.47	278.62	508.62	3.12	1175.8	197.09	2.96	16179.52	1404.81	83.58	398.0594672	136.14	3061.91	543.81	843.33	28.86	146.92	624.9	64.27	407.43	NA	F19	756.6885092	33.90751466	975.4853658	1.544911295	4.150709062	4.022759956	4.296018517	2.428278729	182.7779271	0.07999949	0.29896523	193.713945	0.432150123	2.426692928	13.60083089	17.19275102	15.98424864	55.47062322	45.47881778	2.750446732	5.153495724	0.345287314	1.624778374	1.372135227	24.04641947	1.078428179	5.93609848	65.89871112
H35	H	380	Control	119	T7	FF.01	07DPA	40393	0.563194444	4	16.0	13.89	1.78	12.11	405	3840.64	15.02	1032.17	37.88	1967.72	672.92	138.66	612.41	324.47	374.63	425.28	532.08	46.49	641.17	7720.93	1040.18	58834.39	1830.22	1477.37	14350.49	NA	3593.4	1669.44	336.56	166411.89	13782.57	312.72	-170.6957238	252.25	3835.17	462.1	1946.87	599.55	269.38	1154.73	163.12	800.23	31.15	F1	409.3950483	70.36199274	372.9002229	0	3.42180438	4.306313448	9.690942657	11.78997945	181.0769102	0.103071107	0	185.6358846	5.578595942	1.995140421	1.748734087	7.680023202	6.06842543	20.29269133	14.04512021	0.697391357	1.132534972	0	0.676021368	0.735527232	8.111344283	2.856802713	5.84269406	67.45180334
H35	H	380	Control	119	T7	FF.01	07DPA	40393	0.563194444	4	16.0	13.89	1.78	12.11	405	3840.64	15.02	1032.17	37.88	1967.72	672.92	138.66	612.41	324.47	374.63	425.28	532.08	46.49	641.17	7720.93	1040.18	58834.39	1830.22	1477.37	14350.49	NA	3593.4	1669.44	336.56	166411.89	13782.57	312.72	-170.6957238	252.25	3835.17	462.1	1946.87	599.55	269.38	1154.73	163.12	800.23	31.15	F26	363.3532859	64.43921076	343.535269	0	3.020106728	3.859453065	8.586487359	12.08966742	173.150989	0.104597441	0	153.3621798	5.541181886	2.331346482	1.580593075	7.91460092	5.728346239	16.92936863	12.27227281	0.729658059	1.145102105	0	0.582152138	0.961783096	9.167484433	2.551920881	6.028320577	64.28903678
H35	H	380	Control	143	T6	FF.03	29DPA	40402	0.497916667	3	44.78	39.63	41.92		451	2273.12	9.52	445.16	NA	982.39	210.03	83.43	147.18	86.14	69.56	121.26	473.87	NA	993.85	3343.49	111.99	30184.08	1795.68	375.41	2956.92	0.95	2743.26	2109.77	100.9	78320.27	8521.75	127.31	-143.54545	170.24	3761.79	241.83	1142.17	114.01	134.77	619.69	41.85	347.53	7.06	F12	679.2961808	23.94077746	857.8519232	0	3.645448929	5.52039645	3.965055733	2.234282815	82.36008129	0.116644201	0	118.0449476	0.295954031	2.369901817	5.502481475	7.897541834	14.33592804	19.71414195	17.61907008	3.886615261	5.086771423	0	1.674187351	2.700266655	8.433579008	0.821337814	5.624447256	68.88257243
H36	H	381	Control	147	T6	FF.03	29DPA	40402	0.517361111	2	50.56	42.0	59.37	5.76	459	2037.87	23.68	313.87	25.38	784.44	125.45	79.53	66.7	NA	68.84	80.51	379.2	16.8	397.33	2752.42	239.16	18136	671.09	31.95	1747.27	3	1262.54	378.69	16.42	63725.33	2645.31	52.89	135.7000934	132.06	3528.65	385.37	1517.42	86.06	242.26	1078.59	58.91	381.22	72.93	F12	679.2961808	23.94077746	857.8519232	0	3.645448929	5.52039645	3.965055733	2.234282815	82.36008129	0.116644201	0	118.0449476	0.295954031	2.369901817	5.502481475	7.897541834	14.33592804	19.71414195	17.61907008	3.886615261	5.086771423	0	1.674187351	2.700266655	8.433579008	0.821337814	5.624447256	68.88257243
H37	H	382	Control	170	T6	FF.04	34DPA	40410	0.53125	5	51.83	48.95	66.88		505	1550.44	14.63	122.85	10.39	629.36	71.92	69.62	113.01	98.33	200.6	118.14	280.72	14.42	318.43	1941.98	254.6	16774.52	243.76	377.37	1913.61	5.58	1001.9	1046.63	60.26	49868.04	3297.9	149.64	692.1281808	110.66	3077.87	453.79	783.75	17.96	123.67	776.23	31.26	257.81	54.16	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
H37	H	382	Control	363	T6	FR.03	50DPA	40423	0.527777778	3	59.87	51.82	105.11	5.99	1039	563.64	5.76	141.06	53.15	296.3	46.62	35.92	18.85	16.81	10.58	132.21	174.81	40.49	208.07	2156.49	455.12	7039.61	1641.26	146.18	NA	5.27	1187.23	610.69	53.22	22550.45	3865.55	49.48	2111.321693	127.33	3055.97	NA	153.52	77.38	33.14	490.86	57.73	254.35	235.53	F21	979.8423898	30.79502674	1201.570856	3.235510032	4.133588199	4.839717181	3.424977968	1.659698292	183.2812832	0.075977528	1.725665267	154.9322965	0.405435015	1.902347243	12.89791993	23.81313135	18.37039082	86.89120085	65.99994529	2.077574695	5.149445391	0.450474869	1.174314829	0.83412716	19.51801084	0.991558073	7.784188623	60.31265342
H38	H	383	Control	183	T7	FF.03	28DPA	40417	0.513888889	3	51.72	43.61	60.04	6.45	531	NA	8.15	266.66	2.29	726.61	251.08	61.81	115.96	93.6	165.26	93.39	NA	25.69	405.44	2153.97	263.71	13534.95	1480.92	168.69	1978.09	5.46	3007.59	500.82	19.84	66566.72	4790.82	139.17	2383.893144	105.92	2971.37	592.85	572.49	51.04	179.38	419.26	66.7	245.57	33.68	F11	966.8603372	27.47090189	1062.996002	0	3.082722874	3.970797908	3.133043755	2.299082633	81.58367548	0.136675557	0	129.2654911	0.311976377	2.514189645	4.863598402	7.26164233	16.87481642	14.81527639	19.84878172	2.947775254	4.487938575	0	1.356135081	1.750273166	6.327787483	1.165472047	5.191114377	67.86023794
H38	H	383	Control	188	T6	FR.01	42DPA	40421	0.497222222	3	55.47	48.41	81.2		541	1329.5	12.6	320.61	33.24	577.24	261.62	50.52	67.11	74.49	25.77	114.93	193.93	90.25	385.27	2576.87	166.83	8664.15	1070.78	197.73	1737.45	7.94	1273.7	NA	55.18	47429.96	4110.78	176.81	-17.11822165	101.83	3394.96	126.58	871.88	42.13	143.23	349.8	41.64	NA	487.14	F18	961.5393478	23.54937901	1125.360688	0	3.335292105	6.120363916	3.480347929	1.987140802	113.2407421	0.152122646	0	185.3999393	0.327296302	1.813569732	7.544114394	10.94566121	17.58659283	27.06867262	19.76037659	2.875824685	5.086931207	0.277713713	1.809602393	1.625782363	22.39265181	1.1507762	5.555817121	69.06696972
H38	H	383	Control	429	T7	FR.04	55DPA	40435	0.555555556	2	62.41	52.93	117.86	7.24	1171	536.68	7.19	169.04	NA	247.26	75.06	44.93	27.16	40.57	5.32	256.45	53.39	NA	51.41	1863.26	266.89	5831.15	NA	50.46	1740.76	1.08	335.56	2627.85	25.36	11898.82	2343.76	235.42	4236.597153	124.73	2535.7	349.41	84.88	49.38	30.97	436.67	35.7	172.44	225.69	F25	1128.526505	29.07120456	1339.54916	5.643624441	4.310610329	6.753455628	2.538110617	1.11727033	172.6236232	0.053197416	3.60073005	81.14138399	0.453189791	3.586776629	11.41825689	28.89470132	16.80128897	88.13834725	71.36642404	1.569261494	4.694507376	0.440031089	0.793102467	0.725328709	16.49094994	0.753983055	7.144040666	47.4061183
H40	H	385	Control	172	T6	FF.04	34DPA	40410	0.53125	3	57.2	50.74	87.26		509	1494.47	5.59	164.21	31.14	530.98	114.64	67.17	88.51	118.26	214.04	80.17	262.25	20.59	272.7	2251.26	104.23	8359.68	NA	152.37	1228.15	NA	1231.5	514.52	15.89	45451.3	4727.21	154.95	1339.430269	106.76	2945.54	466.54	113.33	35.04	350.14	966.12	58.25	215.87	57.02	F13	730.1417899	25.7149098	936.6098116	0	3.833799241	5.451574293	4.460597857	2.039567781	93.73369559	0.129762534	0	139.1810238	0.232286529	2.600754194	7.08556511	8.786156121	17.85615021	23.39466489	19.85825006	3.943783523	5.599702347	0	2.042147554	2.21353041	20.23315218	1.05306295	5.793594738	74.41552079
H40	H	385	Control	421	T7	FR.03	50DPA	40435	0.527777778	2	65.5	51.3	131.25		1155	842.07	18.51	224.57	NA	544.3	119.51	70.14	37.01	41.43	6.6	329.91	226.35	NA	279.92	5390.8	511.22	9946.64	3039.63	NA	NA	2.22	2048.61	792.01	43.75	31660.44	9414.2	57.15	228.3522817	170.91	3278.83	330.98	NA	110.55	97.07	356.56	22.51	295.88	90.3	F22	1050.48663	35.66103031	1243.74997	3.503144469	3.736351211	6.01077229	2.985759544	0.895778188	151.4529423	0.056111948	2.198430907	97.65013903	0.546633464	1.857230001	8.790389526	22.50651192	17.42263413	78.0621366	61.65328927	1.774446006	4.574447802	0.315786974	0.868854518	0.924211597	15.3034645	0.77852183	6.474513639	54.12284979
H41	H	386	Control	134	T7	FF.02	15DPA	40400	0.5	3	25.31	23.27	8.12		433	3115.52	19.08	911.21	64.73	2049.42	296.3	117.01	466.4	241.41	265.13	180.87	454.75	157.9	943.05	5438.31	565.25	47470.59	1012.34	822.45	10538.55	5.33	4536.43	1784.52	96.08	158487.29	6220.93	258.4	642.2209594	151.99	3560.87	473.18	NA	285.46	229.53	941.9	149.49	746.82	138.89	F6	619.3250882	45.83076382	651.0915378	0	3.606358391	5.526360527	3.843914663	5.08350871	97.710292	0.082118218	0	106.4198333	3.420916331	3.415889747	1.301733073	4.234554583	6.567868814	13.37323565	10.93796564	1.987782252	2.481236394	0	0.575316322	1.366926164	10.06913544	1.091487976	4.429034119	49.48119674
H41	H	386	Control	158	T5	FF.04	35DPA	40409	0.541666667	6	49.11	46.51	55.79		481	1702.19	24.39	276.28	NA	769.92	214.97	88.58	125.4	130.93	70.67	197.18	81.01	114.91	528.43	2462.63	386.67	24985.49	1352.45	155.99	2608.92	0.9	2397.05	923.09	18.37	63732.31	4280.77	128.67	479.385729	134.13	3512.5	574.82	724	81.47	159.41	31.37	14.87	585.03	29.61	F15	751.8424341	23.0485025	948.7250199	0	3.616973157	4.790809514	4.107683371	1.853243119	94.74463687	0.140592567	0	151.0713009	0.323809562	2.820033984	6.727242956	9.09474141	17.04877047	27.1689593	21.02464366	4.019410083	5.664438763	0	2.163439419	2.562570229	20.60263815	1.123996663	5.833861445	81.83700258
H41	H	386	Control	355	T5	FR.04	55DPA	40423	0.520833333	4	57.63	52.57	107.18		1023	635.13	9.08	300.12	NA	338.39	100.22	64.27	39.13	33.65	9.9	227.51	117.39	80.27	125.32	1518.21	145.18	7966.17	897.46	NA	NA	2.42	761.63	625.82	67.78	17631.32	5598.08	35.12	625.0095855	93.21	2485.45	379.72	182.92	66.71	20.5	245.79	63.01	212.1	127.77	F23	801.7624659	27.50853514	1103.460076	4.104895086	3.988415249	6.108213941	3.688219949	0.932324609	178.0210612	0.085297783	2.175341435	129.6060145	0.37353848	2.329489076	13.88117049	29.2467653	17.83951068	114.4036222	78.5800054	1.936887845	5.829685507	0.583694715	1.351374766	0.865623726	21.56744534	0.938771535	7.583733349	70.65887085
H43	H	388	Control	383	T7	FF.04	34DPA	40428	0.65625	6	45.35	39.96	45.41		1079	1419.29	3.81	289.87	20.35	778.23	124.73	68.16	54.36	57.51	55.6	122.12	315.51	68.3	452.65	1043.25	141.43	18635.58	1404.27	NA	1394.02	6.77	1513.61	741.35	NA	41084.69	5284.38	52.3	-1212.236138	83.19	NA	484.79	804.41	28.98	80.53	511.24	38.44	268.12	248.77	F14	873.6366279	22.27264949	1029.943239	0	3.451229114	5.255207078	3.598736704	1.57125484	85.23895549	0.160962675	0	162.0634999	0.357439806	1.726901926	6.229961879	9.773243146	17.78774598	26.56253269	20.98992813	2.968258034	4.47743439	0	1.37590695	1.721918562	18.0173545	1.071423377	4.882783635	71.92148531
H46	H	391	Control	31	T6	FF.01	08DPA	40381	0.49375	3			0.59		109	5416.24	35.57	1833.13	168.54	2779.48	869.08	197.73	971.88	494.3	614.79	660.68	645.49	221.32	686.05	6430.27	1023.08	63874.66	1777.71	815.36	11454.96	9.55	6206.49	1676.84	296.02	156613.1	15656.24	263.04	1636.335134	518.45	3965.26	231.36	2605.58	944.64	419.27	2324.52	96.57	1372.63	90.77	F3	356.3376494	48.89175215	353.455502	0	3.398829036	4.358612588	10.29736909	10.61329572	165.9397571	0.077002326	0	160.8130367	6.411252706	1.856994734	2.095499119	8.577165553	5.679145014	21.25365174	12.27494087	0.996220253	1.444819763	0	0.747292888	0.868436404	10.79105233	2.620888455	8.459529166	66.73744152
H46	H	391	Control	353	T5	FR.04	55DPA	40423	0.520833333	7	57.44	47.85	92.96		1019	779.85	17.04	373.57	NA	395.51	153.66	66.41	58.38	37.27	6.47	314.05	285.18	36.58	144.84	3581.51	468.57	10669.25	1175.41	NA	NA	NA	1979.88	453.23	49.99	24052.32	2274.25	217.41	459.271592	166.96	3523.88	465.36	26.15	156.17	64.52	431.83	58.1	297.24	188.56	F23	801.7624659	27.50853514	1103.460076	4.104895086	3.988415249	6.108213941	3.688219949	0.932324609	178.0210612	0.085297783	2.175341435	129.6060145	0.37353848	2.329489076	13.88117049	29.2467653	17.83951068	114.4036222	78.5800054	1.936887845	5.829685507	0.583694715	1.351374766	0.865623726	21.56744534	0.938771535	7.583733349	70.65887085
H47	H	392	Control	377	T6	FR.04	55DPA	40423	0.5	4	56.17	50.04	88.59		1067	515.91	9.28	341.31	101.62	312.49	100.78	46.09	42.67	26.08	18.87	211.01	127.44	35.46	121.35	2214.08	275.94	6003.93	138.55	67.06	1768.09	NA	648.12	97.23	NA	18549.45	2271.14	84.55	4062.825406	127.26	2608.36	182.39	124.44	78	14.74	80.36	37.37	167.24	209.72	F24	889.732794	37.9595702	1144.084393	3.498960704	3.826955258	5.329293098	3.566716959	1.280993398	184.3918135	0.051455071	1.58571759	126.2269261	0.469668165	2.986731089	13.48684471	28.17326261	19.31993943	108.0741533	81.18660003	2.304920099	5.81440514	0.591670719	1.384654709	0.94363509	22.58439436	0.870103999	7.329628111	62.37274309
H48	H	393	Control	117	T7	FF.01	07DPA	40393	0.553472222	3	13.67	11.99	1.16		401	3698.58	NA	987.72	33.27	2091.11	637.95	118.84	603.73	247.34	368.98	336.88	549.98	NA	895.11	9331.13	1528.87	63526.07	1770.14	1296.22	15313.79	15.4	7424.94	2231.73	279.59	210861.82	23252.33	285.86	912.7909316	341.78	3904.78	330.33	1635.96	827.57	351.12	1342.07	71.14	787.02	83.12	F1	409.3950483	70.36199274	372.9002229	0	3.42180438	4.306313448	9.690942657	11.78997945	181.0769102	0.103071107	0	185.6358846	5.578595942	1.995140421	1.748734087	7.680023202	6.06842543	20.29269133	14.04512021	0.697391357	1.132534972	0	0.676021368	0.735527232	8.111344283	2.856802713	5.84269406	67.45180334
H51	H	396	Control	113	T5	FF.03	22DPA	40393	0.524305556	7	40.04	32.92	30.71	8.5	393	3826.41	18.98	466.4	103.64	1485.31	212.96	140.72	304.75	184.27	181.77	169.72	426.75	NA	808.73	4620.1	342.41	28134.57	1828.91	NA	4753.26	1.72	994.15	769.7	55.33	91588.21	9157.79	20.11	-1180.97935	152.95	3079.64	502.82	1758.82	94.81	159.04	252.66	77.34	452.59	108.12	F8	651.3324239	32.78343676	798.6149063	0	3.379543288	4.461028255	4.367166457	ND	85.47568681	0.110196862	0	124.7858892	0.422999589	2.493387661	4.590044062	6.895693168	12.4334471	17.7300445	16.27546562	3.493802309	5.410326375	0	1.784152015	4.201914379	8.096746836	1.134638747	5.764232189	70.93060028
H51	H	396	Control	166	T5	FR.01	42DPA	40410	0.5	3	52.1	45.0	62.61		497	1182.08	7.7	208.61	7.55	600.34	63.39	56.2	52.5	69.92	NA	61.17	308.78	29.84	408.43	2030.22	162.34	12902.05	1418.45	275.13	2064.19	6	1205.55	536.11	52.08	46899.61	3730.17	290.08	40.50344306	91.12	3031.31	237	1370.81	15.97	181.34	283.13	81.75	327.74	110.1	F17	723.1068785	27.73666946	970.4150597	0	3.654343367	5.728018045	4.849332284	1.99337061	131.8046431	0.119820786	0	165.5478536	0.212240985	2.662655889	11.54329529	14.36960392	19.03930683	38.1485863	21.37250541	4.099573518	6.574502311	0.291991692	2.646476483	2.315179846	30.31021155	1.202273885	6.81203826	81.70391383
H52	H	397	Control	1	T5	FF.01	08DPA	40379	0.5	5			0.77		1	NA	8.97	1599.53	64.53	2767.89	1172.28	192.05	876.13	523.57	722.19	508.99	NA	NA	936.41	8687.87	674.48	68539.63	2118.3	1753.96	16827.27	10.97	7138.83	1289.12	257.01	265183.98	16938.94	66.74	-977.3685319	348.11	3739.69	285.52	1394.01	559.03	209.46	1326.17	223.15	1224.68	69.81	F2	393.1298303	88.51731216	372.905171	0	2.711633128	4.522253582	7.251076921	10.54005559	149.6852429	0.068760847	0	102.2417317	5.961039666	3.225702319	1.251349042	6.952283877	7.937211947	19.54153375	14.36557549	1.075779827	1.622779384	0	0.651509028	0.800818296	8.882796385	2.139935797	8.515758076	66.24953713
